timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160820_183350 50 1 3 2 100000 711283608 35 10000 57 9925 1899 35 39 2500 1 48917 44831 4086 34 0 100 0 0 1 0 305.842 161.218 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed711283608.log 28484642 hl-extractinstructions.txt 20160820_184134 0.5 57b8d0d27768390aa4894507
20160820_183457 50 1 3 2 100000 597296547 33 10000 51 9927 1876 33 39 2500 1 49697 45641 4056 31 0 100 0 0 1 0 317.592 167.5 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed597296547.log 28931571 hl-extractinstructions.txt 20160820_184253 0.5 57b8d0d27768390aa4894508
20160820_183625 50 1 3 2 100000 664375964 33 10000 51 9928 1868 33 39 2500 1 49563 45559 4004 33 0 100 0 0 1 0 304.803 162.125 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed664375964.log 28815174 hl-extractinstructions.txt 20160820_184408 0.5 57b8d0d27768390aa4894509
20160820_183700 50 1 3 2 100000 258760793 28 10000 47 9925 1903 28 39 2500 1 49678 45600 4078 26 0 100 0 0 1 0 303.475 163.515 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed258760793.log 28874182 hl-extractinstructions.txt 20160820_184445 0.5 57b8d0d27768390aa489450a
20160820_183716 50 1 3 2 100000 666549275 18 10000 57 9920 1915 18 39 2500 1 49490 45342 4148 18 0 100 0 0 1 0 319.662 167.125 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed666549275.log 28765725 hl-extractinstructions.txt 20160820_184517 0.5 57b8d0d27768390aa489450b
20160820_183742 50 1 3 2 100000 376517787 34 10000 50 9939 1882 34 39 2500 1 49362 45292 4070 34 0 100 0 0 1 0 305.421 162.546 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed376517787.log 28708184 hl-extractinstructions.txt 20160820_184525 0.5 57b8d0d27768390aa489450c
20160820_183828 50 1 3 2 100000 817713633 28 10000 55 9920 1831 28 39 2500 1 49174 45278 3896 28 0 100 0 0 1 0 323.999 166.984 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed817713633.log 28614088 hl-extractinstructions.txt 20160820_184624 0.5 57b8d0d27768390aa489450d
20160820_184106 50 1 3 2 100000 519606501 28 10000 56 9926 1944 28 39 2500 1 49550 45290 4260 28 0 100 0 0 1 0 306.885 162.5 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed519606501.log 28790515 hl-extractinstructions.txt 20160820_184848 0.5 57b8d0d27768390aa489450e
20160820_184132 50 1 3 2 100000 715258232 34 10000 49 9932 1881 34 39 2500 1 49892 45864 4028 34 0 100 0 0 1 0 311.167 163.015 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed715258232.log 28993323 hl-extractinstructions.txt 20160820_184921 0.5 57b8d0d27768390aa489450f
20160820_184208 50 1 3 2 100000 792850679 18 10000 58 9926 1910 18 39 2500 1 49440 45286 4154 17 0 100 0 0 1 0 322.319 165.765 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed792850679.log 28729670 hl-extractinstructions.txt 20160820_185006 0.5 57b8d0d27768390aa4894510
20160820_184357 50 1 4 2 100000 919028296 1 10000 8 9992 100 1 39 2500 1 65833 65539 294 1 0 100 0 0 1 0 400.532 219.11 ../hl/a2500s1/log/doc50cop4shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed919028296.log 37673549 hl-extractinstructions.txt 20160820_185401 0.5 57b8d0d27768390aa4894511
20160820_184452 50 1 4 2 100000 103765041 2 10000 10 9989 108 2 39 2500 1 65819 65504 315 2 0 100 0 0 1 0 397.186 221.343 ../hl/a2500s1/log/doc50cop4shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed103765041.log 37692294 hl-extractinstructions.txt 20160820_185457 0.5 57b8d0d27768390aa4894512
20160820_184528 50 1 4 2 100000 141246882 3 10000 7 9992 105 3 39 2500 1 65904 65592 312 3 0 100 0 0 1 0 401.985 220.609 ../hl/a2500s1/log/doc50cop4shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed141246882.log 37764543 hl-extractinstructions.txt 20160820_185538 0.5 57b8d0d27768390aa4894513
