timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161005_190236 50 1 1 3000 100000 715258232 13 10000 9987 0 0 13 0 0 0 0 0 0 0 0 100 0 0 1 0 1.769 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed715258232.log 16781 hl-extractinstructions.txt 20161005_190246 0.5 57f4466f7768391e5c34be06
20161005_190241 50 1 1 3000 100000 792850679 12 10000 9988 0 0 12 0 0 0 0 0 0 0 0 100 0 0 1 0 1.695 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed792850679.log 16212 hl-extractinstructions.txt 20161005_190251 0.5 57f4466f7768391e5c34be07
20161005_190247 50 1 1 5000 100000 919028296 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.708 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed919028296.log 15338 hl-extractinstructions.txt 20161005_190256 0.5 57f4466f7768391e5c34be9b
20161005_190252 50 1 1 5000 100000 103765041 5 10000 9995 0 0 5 0 0 0 0 0 0 0 0 100 0 0 1 0 1.658 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed103765041.log 13553 hl-extractinstructions.txt 20161005_190301 0.5 57f4466f7768391e5c34be9c
20161005_190257 50 1 1 5000 100000 141246882 8 10000 9992 0 0 8 0 0 0 0 0 0 0 0 100 0 0 1 0 1.647 0.016 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed141246882.log 14063 hl-extractinstructions.txt 20161005_190306 0.5 57f4466f7768391e5c34be9d
20161005_190302 50 1 1 5000 100000 681028781 6 10000 9994 0 0 6 0 0 0 0 0 0 0 0 100 0 0 1 0 1.750 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed681028781.log 13953 hl-extractinstructions.txt 20161005_190312 0.5 57f4466f7768391e5c34be9e
20161005_190307 50 1 1 5000 100000 117661523 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.697 0.016 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed117661523.log 15133 hl-extractinstructions.txt 20161005_190317 0.5 57f4466f7768391e5c34be9f
20161005_190313 50 1 1 5000 100000 105731136 11 10000 9989 0 0 11 0 0 0 0 0 0 0 0 100 0 0 1 0 1.665 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed105731136.log 16197 hl-extractinstructions.txt 20161005_190322 0.5 57f4466f7768391e5c34bea0
20161005_190318 50 1 1 5000 100000 967561224 3 10000 9997 0 0 3 0 0 0 0 0 0 0 0 100 0 0 1 0 1.776 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed967561224.log 12965 hl-extractinstructions.txt 20161005_190327 0.5 57f4466f7768391e5c34bea1
20161005_190323 50 1 1 5000 100000 420477893 3 10000 9997 0 0 3 0 0 0 0 0 0 0 0 100 0 0 1 0 1.643 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed420477893.log 12772 hl-extractinstructions.txt 20161005_190332 0.5 57f4466f7768391e5c34bea2
20161005_190328 50 1 1 5000 100000 263688301 11 10000 9989 0 0 11 0 0 0 0 0 0 0 0 100 0 0 1 0 1.434 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed263688301.log 16306 hl-extractinstructions.txt 20161005_190337 0.5 57f4466f7768391e5c34bea3
20161005_190333 50 1 1 5000 100000 50746969 6 10000 9994 0 0 6 0 0 0 0 0 0 0 0 100 0 0 1 0 1.427 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed50746969.log 13654 hl-extractinstructions.txt 20161005_190342 0.5 57f4466f7768391e5c34bea4
20161005_190339 50 1 1 5000 100000 533657980 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.679 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed533657980.log 15318 hl-extractinstructions.txt 20161005_190348 0.5 57f4466f7768391e5c34bea5
20161005_190344 50 1 1 5000 100000 711283608 4 10000 9996 0 0 4 0 0 0 0 0 0 0 0 100 0 0 1 0 1.484 0.0 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed711283608.log 13165 hl-extractinstructions.txt 20161005_190353 0.5 57f4466f7768391e5c34bea6
20161005_190349 50 1 1 5000 100000 597296547 11 10000 9989 0 0 11 0 0 0 0 0 0 0 0 100 0 0 1 0 1.590 0.015 ../hl/a0/log/doc50cop1shlf1lif5000_af0s1tTOTAL_gf0i100d0m0s1_seed597296547.log 15337 hl-extractinstructions.txt 20161005_190358 0.5 57f4466f7768391e5c34bea7
